bat_num,temp,profile,U_start_V,U_end_V,file_name,Q_Ah,eta,OCV_file_name,SOC_start,SOC_end,SOH
2,35,impulse_144_s,3.64424,3.62709,2_+35_impulse_144_s_23.csv,3.045937527777773,1.0,OCV_2_+35.csv,42.010252496218236,39.70412983562596,87.02678650793636
2,35,impulse_288_s,3.62709,3.58748,2_+35_impulse_288_s_24.csv,3.045937527777773,1.0,OCV_2_+35.csv,39.70412983562596,34.8260021371025,87.02678650793636
2,35,impulse_72_s,3.58748,3.5764400000000003,2_+35_impulse_72_s_25.csv,3.045937527777773,1.0,OCV_2_+35.csv,34.8260021371025,33.570231142090954,87.02678650793636
2,35,impulse_144_s,3.5764400000000003,3.5571,2_+35_impulse_144_s_26.csv,3.045937527777773,1.0,OCV_2_+35.csv,33.570231142090954,31.46487680724433,87.02678650793636
2,35,impulse_288_s,3.5571,3.5124000000000004,2_+35_impulse_288_s_27.csv,3.045937527777773,1.0,OCV_2_+35.csv,31.46487680724433,26.798369776398804,87.02678650793636
2,35,UDDS,4.10578,3.95554,2_+35_UDDS_01.csv,3.045937527777773,1.0,OCV_2_+35.csv,96.88796175639614,75.24322416172598,87.02678650793636
2,35,UDDS,3.95554,3.74849,2_+35_UDDS_02.csv,3.045937527777773,1.0,OCV_2_+35.csv,75.24322416172598,53.564120817604504,87.02678650793636
2,35,UDDS,3.74849,3.569879999999999,2_+35_UDDS_03.csv,3.045937527777773,1.0,OCV_2_+35.csv,53.564120817604504,32.857077243689126,87.02678650793636
2,35,NEDC,4.106660000000001,3.94428,2_+35_NEDC_01.csv,3.045937527777773,1.0,OCV_2_+35.csv,96.96341137173432,74.0897752477898,87.02678650793636
2,35,NEDC,3.94428,3.72444,2_+35_NEDC_02.csv,3.045937527777773,1.0,OCV_2_+35.csv,74.0897752477898,51.0797096824127,87.02678650793636
2,35,NEDC,3.72444,3.53283,2_+35_NEDC_03.csv,3.045937527777773,1.0,OCV_2_+35.csv,51.0797096824127,28.777371844463335,87.02678650793636
2,35,WLTC,4.10662,3.883150000000001,2_+35_WLTC_01.csv,3.045937527777773,1.0,OCV_2_+35.csv,96.96031070261083,66.9249040706985,87.02678650793636
2,35,WLTC,3.883150000000001,3.65973,2_+35_WLTC_02.csv,3.045937527777773,1.0,OCV_2_+35.csv,66.9249040706985,43.9706505495419,87.02678650793636
2,35,WLTC,3.65973,3.4584,2_+35_WLTC_03.csv,3.045937527777773,1.0,OCV_2_+35.csv,43.9706505495419,22.01558765342252,87.02678650793636
3,35,impulse_72_s,4.10344,4.096259999999999,3_+35_impulse_72_s_01.csv,3.1044798518518517,1.0,OCV_3_+35.csv,96.99937805529193,96.3635585354094,88.69942433862434
3,35,impulse_144_s,4.096259999999999,4.086710000000001,3_+35_impulse_144_s_02.csv,3.1044798518518517,1.0,OCV_3_+35.csv,96.3635585354094,95.2759725145582,88.69942433862434
3,35,impulse_288_s,4.086710000000001,4.07348,3_+35_impulse_288_s_03.csv,3.1044798518518517,1.0,OCV_3_+35.csv,95.2759725145582,92.86807227538625,88.69942433862434
